"genes","isoforms"
"AT3G44205","AT3G44205_c2"
"AT3G44290","AT3G44290_c1"
"AT3G44290","AT3G44290_c2"
"AT3G44400","AT3G44400_JS2"
"AT3G44400","AT3G44400_P2"
"AT3G44400","AT3G44400_P4"
"AT3G44530","AT3G44530_JS2"
"AT3G44530","AT3G44530_P2"
"AT3G44630","AT3G44630_P1"
"AT3G44630","AT3G44630_P2"
"AT3G44670","AT3G44670_P1"
"AT3G44670","AT3G44670_P2"
"AT3G44680","AT3G44680_ID4"
"AT3G44680","AT3G44680_P1"
"AT3G44716","AT3G44716_P1"
"AT3G44716","AT3G44716_P2"
"AT3G44730","AT3G44730_P2"
"AT3G44730","AT3G44730_P3"
"AT3G44735","AT3G44735.2"
"AT3G44735","AT3G44735_P1"
"AT3G44740","AT3G44740_ID37"
"AT3G44740","AT3G44740_ID41"
"AT3G44740","AT3G44740_ID45"
"AT3G44860","AT3G44860_JS2"
"AT3G44860","AT3G44860_P1"
"AT3G44970","AT3G44970_P1"
"AT3G44970","AT3G44970_P2"
"AT3G45050","AT3G45050_P3"
"AT3G45050","AT3G45050_P4"
"AT3G45100","AT3G45100.1"
"AT3G45100","AT3G45100_P2"
"AT3G45240","AT3G45240.2"
"AT3G45240","AT3G45240_c3"
"AT3G45240","AT3G45240_P1"
"AT3G45290","AT3G45290_ID8"
"AT3G45290","AT3G45290_P1"
"AT3G45443","AT3G45443_ID2"
"AT3G45443","AT3G45443_P1"
"AT3G45590","AT3G45590_P1"
"AT3G45590","AT3G45590_P2"
"AT3G45650","AT3G45650_P1"
"AT3G45650","AT3G45650_P2"
"AT3G45740","AT3G45740_P1"
"AT3G45740","AT3G45740_P2"
"AT3G45750","AT3G45750_JS8"
"AT3G45750","AT3G45750_P1"
"AT3G45860","AT3G45860_ID2"
"AT3G45860","AT3G45860_P1"
"AT3G45900","AT3G45900.1"
"AT3G45900","AT3G45900_ID5"
"AT3G46130","AT3G46130_ID1"
"AT3G46130","AT3G46130_P2"
"AT3G46200","AT3G46200_P1"
"AT3G46200","AT3G46200_P2"
"AT3G46200","AT3G46200_P3"
"AT3G46210","AT3G46210_ID2"
"AT3G46210","AT3G46210_JC2"
"AT3G46210","AT3G46210_P4"
"AT3G46440","AT3G46440_P1"
"AT3G46440","AT3G46440_P2"
"AT3G46490","AT3G46490_P1"
"AT3G46490","AT3G46490_s1"
"AT3G46490","AT3G46490_s2"
"AT3G46540","AT3G46540_P1"
"AT3G46540","AT3G46540_P2"
"AT3G46590","AT3G46590_ID26"
"AT3G46590","AT3G46590_ID47"
"AT3G46590","AT3G46590_P2"
"AT3G46590","AT3G46590_P4"
"AT3G46640","AT3G46640.2"
"AT3G46640","AT3G46640_ID1"
"AT3G46640","AT3G46640_P1"
"AT3G46668","AT3G46668.1"
"AT3G46668","AT3G46668_ID1"
"AT3G46830","AT3G46830_P1"
"AT3G46830","AT3G46830_P2"
"AT3G46920","AT3G46920_P1"
"AT3G46920","AT3G46920_P2"
"AT3G46930","AT3G46930_P1"
"AT3G46930","AT3G46930_P2"
"AT3G46950","AT3G46950.1"
"AT3G46950","AT3G46950_ID4"
"AT3G46980","AT3G46980_P3"
"AT3G46980","AT3G46980_P4"
"AT3G47000","AT3G47000.1"
"AT3G47000","AT3G47000_P2"
"AT3G47250","AT3G47250_P2"
"AT3G47250","AT3G47250_P3"
"AT3G47290","AT3G47290_P1"
"AT3G47290","AT3G47290_P2"
"AT3G47350","AT3G47350_ID2"
"AT3G47350","AT3G47350_s3"
"AT3G47350","AT3G47350_s4"
"AT3G47360","AT3G47360_ID2"
"AT3G47360","AT3G47360_P1"
"AT3G47390","AT3G47390_JS14"
"AT3G47390","AT3G47390_P2"
"AT3G47390","AT3G47390_s1"
"AT3G47390","AT3G47390_s2"
"AT3G47490","AT3G47490_P4"
"AT3G47490","AT3G47490_P6"
"AT3G47500","AT3G47500_c2"
"AT3G47500","AT3G47500_P1"
"AT3G47520","AT3G47520_c1"
"AT3G47520","AT3G47520_P1"
"AT3G47560","AT3G47560.1"
"AT3G47560","AT3G47560_ID5"
"AT3G47630","AT3G47630_c2"
"AT3G47630","AT3G47630_P6"
"AT3G47630","AT3G47630_s2"
"AT3G47640","AT3G47640.3"
"AT3G47640","AT3G47640_P1"
"AT3G47680","AT3G47680.1"
"AT3G47680","AT3G47680_c1"
"AT3G47750","AT3G47750_JS1"
"AT3G47750","AT3G47750_JS2"
"AT3G47910","AT3G47910_P1"
"AT3G47910","AT3G47910_P2"
"AT3G47940","AT3G47940_ID3"
"AT3G47940","AT3G47940_P1"
"AT3G47990","AT3G47990_JS9"
"AT3G47990","AT3G47990_P1"
"AT3G47990","AT3G47990_P4"
"AT3G48040","AT3G48040_P1"
"AT3G48040","AT3G48040_P2"
"AT3G48050","AT3G48050_P1"
"AT3G48050","AT3G48050_P2"
"AT3G48060","AT3G48060_c1"
"AT3G48060","AT3G48060_P3"
"AT3G48120","AT3G48120.1"
"AT3G48120","AT3G48120_ID5"
"AT3G48120","AT3G48120_ID6"
"AT3G48330","AT3G48330_ID2"
"AT3G48330","AT3G48330_P1"
"AT3G48360","AT3G48360_P1"
"AT3G48360","AT3G48360_P2"
"AT3G48360","AT3G48360_P3"
"AT3G48380","AT3G48380_P1"
"AT3G48380","AT3G48380_s1"
"AT3G48600","AT3G48600_c1"
"AT3G48600","AT3G48600_P2"
"AT3G48650","AT3G48650.1"
"AT3G48650","AT3G48650_c1"
"AT3G48780","AT3G48780_c2"
"AT3G48780","AT3G48780_P1"
"AT3G48820","AT3G48820.1"
"AT3G48820","AT3G48820.2"
"AT3G48900","AT3G48900_ID4"
"AT3G48900","AT3G48900_P1"
"AT3G48900","AT3G48900_P2"
"AT3G48980","AT3G48980_JS2"
"AT3G48980","AT3G48980_P2"
"AT3G49140","AT3G49140_c1"
"AT3G49140","AT3G49140_P1"
"AT3G49290","AT3G49290_ID6"
"AT3G49290","AT3G49290_P1"
"AT3G49400","AT3G49400_JC10"
"AT3G49400","AT3G49400_P1"
"AT3G49410","AT3G49410.1"
"AT3G49410","AT3G49410_s1"
"AT3G49470","AT3G49470.1"
"AT3G49470","AT3G49470_c1"
"AT3G49500","AT3G49500_P1"
"AT3G49500","AT3G49500_P3"
"AT3G49500","AT3G49500_P4"
"AT3G49500","AT3G49500_P5"
"AT3G49590","AT3G49590.2"
"AT3G49590","AT3G49590_P1"
"AT3G49640","AT3G49640_P1"
"AT3G49640","AT3G49640_P2"
"AT3G49645","AT3G49645_ID2"
"AT3G49645","AT3G49645_P1"
"AT3G49645","AT3G49645_P2"
"AT3G49810","AT3G49810_JC5"
"AT3G49810","AT3G49810_P1"
"AT3G49840","AT3G49840.1"
"AT3G49840","AT3G49840_ID2"
"AT3G49840","AT3G49840_ID6"
"AT3G49840","AT3G49840_P2"
"AT3G49850","AT3G49850_P1"
"AT3G49850","AT3G49850_P2"
"AT3G49920","AT3G49920_JS1"
"AT3G49920","AT3G49920_P3"
"AT3G50050","AT3G50050_P1"
"AT3G50050","AT3G50050_s1"
"AT3G50210","AT3G50210_P1"
"AT3G50210","AT3G50210_s1"
"AT3G50240","AT3G50240_c2"
"AT3G50240","AT3G50240_P1"
"AT3G50240","AT3G50240_P2"
"AT3G50240","AT3G50240_P3"
"AT3G50380","AT3G50380_P2"
"AT3G50380","AT3G50380_P3"
"AT3G50430","AT3G50430_ID17"
"AT3G50430","AT3G50430_ID19"
"AT3G50430","AT3G50430_P1"
"AT3G50660","AT3G50660_P1"
"AT3G50660","AT3G50660_P2"
"AT3G50670","AT3G50670.2"
"AT3G50670","AT3G50670_P1"
"AT3G50670","AT3G50670_s2"
"AT3G50780","AT3G50780_JS1"
"AT3G50780","AT3G50780_P1"
"AT3G50790","AT3G50790.1"
"AT3G50790","AT3G50790_JS1"
"AT3G50845","AT3G50845.1"
"AT3G50845","AT3G50845_ID2"
"AT3G50880","AT3G50880_c1"
"AT3G50880","AT3G50880_P1"
"AT3G50920","AT3G50920_P1"
"AT3G50920","AT3G50920_P2"
"AT3G50950","AT3G50950.1"
"AT3G50950","AT3G50950_ID2"
"AT3G51040","AT3G51040_P1"
"AT3G51040","AT3G51040_P2"
"AT3G51075","AT3G51075.1"
"AT3G51075","AT3G51075_ID18"
"AT3G51075","AT3G51075_ID9"
"AT3G51075","AT3G51075_JS19"
"AT3G51075","AT3G51075_JS20"
"AT3G51080","AT3G51080_P1"
"AT3G51080","AT3G51080_s1"
"AT3G51240","AT3G51240.1"
"AT3G51240","AT3G51240.2"
"AT3G51250","AT3G51250_JS1"
"AT3G51250","AT3G51250_P1"
"AT3G51270","AT3G51270_P1"
"AT3G51270","AT3G51270_s2"
"AT3G51390","AT3G51390_ID2"
"AT3G51390","AT3G51390_P1"
"AT3G51480","AT3G51480_P1"
"AT3G51480","AT3G51480_P4"
"AT3G51620","AT3G51620_P2"
"AT3G51620","AT3G51620_P3"
"AT3G51640","AT3G51640_P1"
"AT3G51640","AT3G51640_P2"
"AT3G51760","AT3G51760.2"
"AT3G51760","AT3G51760_P4"
"AT3G51770","AT3G51770.1"
"AT3G51770","AT3G51770_P2"
"AT3G51800","AT3G51800_c1"
"AT3G51800","AT3G51800_P1"
"AT3G51940","AT3G51940_P1"
"AT3G51940","AT3G51940_P2"
"AT3G52030","AT3G52030.2"
"AT3G52030","AT3G52030_ID21"
"AT3G52050","AT3G52050_c1"
"AT3G52050","AT3G52050_P2"
"AT3G52050","AT3G52050_P3"
"AT3G52050","AT3G52050_P6"
"AT3G52072","AT3G52072_ID15"
"AT3G52072","AT3G52072_ID5"
"AT3G52110","AT3G52110.1"
"AT3G52110","AT3G52110_ID2"
"AT3G52110","AT3G52110_ID3"
"AT3G52120","AT3G52120_ID7"
"AT3G52120","AT3G52120_P1"
"AT3G52150","AT3G52150_JC5"
"AT3G52150","AT3G52150_P1"
"AT3G52170","AT3G52170_P1"
"AT3G52170","AT3G52170_P2"
"AT3G52260","AT3G52260_ID10"
"AT3G52260","AT3G52260_ID6"
"AT3G52310","AT3G52310.1"
"AT3G52310","AT3G52310_P1"
"AT3G52560","AT3G52560.2"
"AT3G52560","AT3G52560_P1"
"AT3G52570","AT3G52570_ID2"
"AT3G52570","AT3G52570_P1"
"AT3G52630","AT3G52630.2"
"AT3G52630","AT3G52630_ID2"
"AT3G52660","AT3G52660_P1"
"AT3G52660","AT3G52660_P2"
"AT3G52660","AT3G52660_P3"
"AT3G52720","AT3G52720_JC3"
"AT3G52720","AT3G52720_P1"
"AT3G52720","AT3G52720_s1"
"AT3G52750","AT3G52750_ID5"
"AT3G52750","AT3G52750_P1"
"AT3G52920","AT3G52920_P1"
"AT3G52920","AT3G52920_P2"
"AT3G53090","AT3G53090_P1"
"AT3G53090","AT3G53090_P2"
"AT3G53100","AT3G53100_ID1"
"AT3G53100","AT3G53100_ID3"
"AT3G53100","AT3G53100_P1"
"AT3G53170","AT3G53170.1"
"AT3G53170","AT3G53170_P2"
"AT3G53240","AT3G53240_P1"
"AT3G53240","AT3G53240_P2"
"AT3G53270","AT3G53270_P3"
"AT3G53270","AT3G53270_P8"
"AT3G53350","AT3G53350_ID1"
"AT3G53350","AT3G53350_P1"
"AT3G53440","AT3G53440_P1"
"AT3G53440","AT3G53440_P2"
"AT3G53470","AT3G53470_s1"
"AT3G53470","AT3G53470_s2"
"AT3G53540","AT3G53540_JC6"
"AT3G53540","AT3G53540_P1"
"AT3G53570","AT3G53570.4"
"AT3G53570","AT3G53570_c1"
"AT3G53570","AT3G53570_P1"
"AT3G53570","AT3G53570_P2"
"AT3G53570","AT3G53570_s1"
"AT3G53680","AT3G53680_JS3"
"AT3G53680","AT3G53680_P1"
"AT3G53750","AT3G53750_JC2"
"AT3G53750","AT3G53750_P1"
"AT3G53800","AT3G53800_P1"
"AT3G53800","AT3G53800_P2"
"AT3G53830","AT3G53830_JS5"
"AT3G53830","AT3G53830_JS9"
"AT3G53830","AT3G53830_P1"
"AT3G53830","AT3G53830_P2"
"AT3G53830","AT3G53830_s6"
"AT3G53920","AT3G53920_P1"
"AT3G53920","AT3G53920_P2"
"AT3G54000","AT3G54000_P1"
"AT3G54000","AT3G54000_P2"
"AT3G54050","AT3G54050.2"
"AT3G54050","AT3G54050_JC2"
"AT3G54050","AT3G54050_P1"
"AT3G54120","AT3G54120.1"
"AT3G54120","AT3G54120_ID4"
"AT3G54230","AT3G54230_P1"
"AT3G54230","AT3G54230_P3"
"AT3G54230","AT3G54230_P5"
"AT3G54360","AT3G54360_P1"
"AT3G54360","AT3G54360_P2"
"AT3G54380","AT3G54380_ID5"
"AT3G54380","AT3G54380_ID8"
"AT3G54380","AT3G54380_P1"
"AT3G54390","AT3G54390_ID1"
"AT3G54390","AT3G54390_P1"
"AT3G54430","AT3G54430.1"
"AT3G54430","AT3G54430_ID1"
"AT3G54480","AT3G54480_JS2"
"AT3G54480","AT3G54480_P4"
"AT3G54480","AT3G54480_P5"
"AT3G54480","AT3G54480_s1"
"AT3G54500","AT3G54500.1"
"AT3G54500","AT3G54500_ID81"
"AT3G54500","AT3G54500_ID93"
"AT3G54620","AT3G54620_c3"
"AT3G54620","AT3G54620_P1"
"AT3G54740","AT3G54740_P6"
"AT3G54740","AT3G54740_P8"
"AT3G54750","AT3G54750_P1"
"AT3G54750","AT3G54750_P3"
"AT3G54760","AT3G54760_P1"
"AT3G54760","AT3G54760_P2"
"AT3G54780","AT3G54780_ID1"
"AT3G54780","AT3G54780_ID2"
"AT3G54830","AT3G54830_ID4"
"AT3G54830","AT3G54830_P2"
"AT3G54860","AT3G54860_JS3"
"AT3G54860","AT3G54860_P1"
"AT3G54880","AT3G54880.1"
"AT3G54880","AT3G54880_ID4"
"AT3G54910","AT3G54910_ID10"
"AT3G54910","AT3G54910_ID11"
"AT3G54910","AT3G54910_ID12"
"AT3G54910","AT3G54910_ID7"
"AT3G54930","AT3G54930_P1"
"AT3G54930","AT3G54930_P2"
"AT3G54930","AT3G54930_P3"
"AT3G54970","AT3G54970_ID2"
"AT3G54970","AT3G54970_P1"
"AT3G54970","AT3G54970_P6"
"AT3G55010","AT3G55010.1"
"AT3G55010","AT3G55010_ID9"
"AT3G55020","AT3G55020_JS1"
"AT3G55020","AT3G55020_P1"
"AT3G55050","AT3G55050_ID2"
"AT3G55050","AT3G55050_P2"
"AT3G55290","AT3G55290_ID1"
"AT3G55290","AT3G55290_P1"
"AT3G55290","AT3G55290_P2"
"AT3G55390","AT3G55390_ID1"
"AT3G55390","AT3G55390_P1"
"AT3G55460","AT3G55460_JC6"
"AT3G55460","AT3G55460_P1"
"AT3G55470","AT3G55470.1"
"AT3G55470","AT3G55470_P2"
"AT3G55480","AT3G55480.1"
"AT3G55480","AT3G55480.2"
"AT3G55510","AT3G55510_P1"
"AT3G55510","AT3G55510_s1"
"AT3G55560","AT3G55560_P1"
"AT3G55560","AT3G55560_s1"
"AT3G55580","AT3G55580_JC3"
"AT3G55580","AT3G55580_P1"
"AT3G55630","AT3G55630_ID114"
"AT3G55630","AT3G55630_ID197"
"AT3G55630","AT3G55630_P3"
"AT3G55640","AT3G55640_P1"
"AT3G55640","AT3G55640_P2"
"AT3G55740","AT3G55740_P1"
"AT3G55740","AT3G55740_P3"
"AT3G55760","AT3G55760.3"
"AT3G55760","AT3G55760_P1"
"AT3G55850","AT3G55850_P4"
"AT3G55850","AT3G55850_P6"
"AT3G55880","AT3G55880_P2"
"AT3G55880","AT3G55880_P3"
"AT3G55920","AT3G55920_c1"
"AT3G55920","AT3G55920_P1"
"AT3G56050","AT3G56050_P1"
"AT3G56050","AT3G56050_P2"
"AT3G56080","AT3G56080_P1"
"AT3G56080","AT3G56080_s1"
"AT3G56110","AT3G56110_P1"
"AT3G56110","AT3G56110_P2"
"AT3G56120","AT3G56120.1"
"AT3G56120","AT3G56120_ID3"
"AT3G56140","AT3G56140_P1"
"AT3G56140","AT3G56140_P3"
"AT3G56160","AT3G56160_P2"
"AT3G56160","AT3G56160_P3"
"AT3G56210","AT3G56210_P2"
"AT3G56210","AT3G56210_P4"
"AT3G56275","AT3G56275_JC1"
"AT3G56275","AT3G56275_s1"
"AT3G56300","AT3G56300_ID2"
"AT3G56300","AT3G56300_ID4"
"AT3G56410","AT3G56410.1"
"AT3G56410","AT3G56410.2"
"AT3G56410","AT3G56410_P3"
"AT3G56450","AT3G56450_ID53"
"AT3G56450","AT3G56450_ID69"
"AT3G56510","AT3G56510.2"
"AT3G56510","AT3G56510_P1"
"AT3G56570","AT3G56570_c1"
"AT3G56570","AT3G56570_c2"
"AT3G56570","AT3G56570_P1"
"AT3G56570","AT3G56570_s1"
"AT3G56590","AT3G56590_P1"
"AT3G56590","AT3G56590_P2"
"AT3G56650","AT3G56650.1"
"AT3G56650","AT3G56650_ID1"
"AT3G56690","AT3G56690.1"
"AT3G56690","AT3G56690_c1"
"AT3G56720","AT3G56720_c1"
"AT3G56720","AT3G56720_P1"
"AT3G56720","AT3G56720_P2"
"AT3G56720","AT3G56720_P3"
"AT3G56750","AT3G56750_ID4"
"AT3G56750","AT3G56750_P1"
"AT3G56820","AT3G56820_P1"
"AT3G56820","AT3G56820_P2"
"AT3G56830","AT3G56830_P4"
"AT3G56830","AT3G56830_P5"
"AT3G56830","AT3G56830_P7"
"AT3G56840","AT3G56840_ID2"
"AT3G56840","AT3G56840_ID4"
"AT3G56860","AT3G56860_P3"
"AT3G56860","AT3G56860_P6"
"AT3G56870","AT3G56870_P1"
"AT3G56870","AT3G56870_P2"
"AT3G56960","AT3G56960_JS1"
"AT3G56960","AT3G56960_JS2"
"AT3G57040","AT3G57040_P1"
"AT3G57040","AT3G57040_P2"
"AT3G57062","AT3G57062.2"
"AT3G57062","AT3G57062_s1"
"AT3G57140","AT3G57140_P1"
"AT3G57140","AT3G57140_P2"
"AT3G57170","AT3G57170_P1"
"AT3G57170","AT3G57170_s3"
"AT3G57300","AT3G57300.1"
"AT3G57300","AT3G57300_s1"
"AT3G57340","AT3G57340_ID2"
"AT3G57340","AT3G57340_P1"
"AT3G57390","AT3G57390_ID2"
"AT3G57390","AT3G57390_P1"
"AT3G57410","AT3G57410_P1"
"AT3G57410","AT3G57410_P7"
"AT3G57470","AT3G57470_P2"
"AT3G57470","AT3G57470_P4"
"AT3G57680","AT3G57680_ID15"
"AT3G57680","AT3G57680_ID4"
"AT3G57680","AT3G57680_P1"
"AT3G57680","AT3G57680_P2"
"AT3G57710","AT3G57710.1"
"AT3G57710","AT3G57710_JS3"
"AT3G57750","AT3G57750.2"
"AT3G57750","AT3G57750_P1"
"AT3G57760","AT3G57760.1"
"AT3G57760","AT3G57760_P1"
"AT3G57770","AT3G57770_ID3"
"AT3G57770","AT3G57770_P1"
"AT3G57780","AT3G57780_P3"
"AT3G57780","AT3G57780_P4"
"AT3G57790","AT3G57790_ID2"
"AT3G57790","AT3G57790_P1"
"AT3G57880","AT3G57880_P1"
"AT3G57880","AT3G57880_s1"
"AT3G57930","AT3G57930_P1"
"AT3G57930","AT3G57930_P2"
"AT3G57980","AT3G57980_P1"
"AT3G57980","AT3G57980_P2"
"AT3G58010","AT3G58010_P1"
"AT3G58010","AT3G58010_s1"
"AT3G58030","AT3G58030_ID7"
"AT3G58030","AT3G58030_P1"
"AT3G58040","AT3G58040_P1"
"AT3G58040","AT3G58040_P2"
"AT3G58050","AT3G58050_JS2"
"AT3G58050","AT3G58050_JS6"
"AT3G58050","AT3G58050_P1"
"AT3G58090","AT3G58090_ID1"
"AT3G58090","AT3G58090_JS2"
"AT3G58160","AT3G58160_JC10"
"AT3G58160","AT3G58160_JS17"
"AT3G58160","AT3G58160_JS2"
"AT3G58160","AT3G58160_JS4"
"AT3G58170","AT3G58170.1"
"AT3G58170","AT3G58170_c1"
"AT3G58220","AT3G58220_P1"
"AT3G58220","AT3G58220_P2"
"AT3G58270","AT3G58270_P1"
"AT3G58270","AT3G58270_P2"
"AT3G58430","AT3G58430_JS2"
"AT3G58430","AT3G58430_s1"
"AT3G58490","AT3G58490.1"
"AT3G58490","AT3G58490_ID2"
"AT3G58510","AT3G58510.1"
"AT3G58510","AT3G58510.3"
"AT3G58530","AT3G58530.1"
"AT3G58530","AT3G58530_c1"
"AT3G58530","AT3G58530_ID4"
"AT3G58610","AT3G58610.3"
"AT3G58610","AT3G58610_ID7"
"AT3G58620","AT3G58620_JS1"
"AT3G58620","AT3G58620_P1"
"AT3G58620","AT3G58620_P2"
"AT3G58630","AT3G58630_P1"
"AT3G58630","AT3G58630_P2"
"AT3G58640","AT3G58640_P1"
"AT3G58640","AT3G58640_P2"
"AT3G58670","AT3G58670_P1"
"AT3G58670","AT3G58670_P2"
"AT3G58710","AT3G58710_P1"
"AT3G58710","AT3G58710_P2"
"AT3G58720","AT3G58720.2"
"AT3G58720","AT3G58720_ID4"
"AT3G58720","AT3G58720_ID5"
"AT3G58790","AT3G58790.1"
"AT3G58790","AT3G58790_JC3"
"AT3G58810","AT3G58810.1"
"AT3G58810","AT3G58810_P2"
"AT3G58820","AT3G58820_P1"
"AT3G58820","AT3G58820_s1"
"AT3G58820","AT3G58820_s2"
"AT3G58840","AT3G58840.1"
"AT3G58840","AT3G58840_P2"
"AT3G58900","AT3G58900_c1"
"AT3G58900","AT3G58900_P1"
"AT3G58900","AT3G58900_P4"
"AT3G58930","AT3G58930_P1"
"AT3G58930","AT3G58930_P3"
"AT3G58930","AT3G58930_P5"
"AT3G58940","AT3G58940_ID1"
"AT3G58940","AT3G58940_ID2"
"AT3G58975","AT3G58975_ID2"
"AT3G58975","AT3G58975_JS1"
"AT3G58975","AT3G58975_s1"
"AT3G58980","AT3G58980.1"
"AT3G58980","AT3G58980_ID1"
"AT3G58980","AT3G58980_ID2"
"AT3G58990","AT3G58990.1"
"AT3G58990","AT3G58990_ID2"
"AT3G59000","AT3G59000_ID2"
"AT3G59000","AT3G59000_P1"
"AT3G59090","AT3G59090.3"
"AT3G59090","AT3G59090_P1"
"AT3G59100","AT3G59100_JC5"
"AT3G59100","AT3G59100_P1"
"AT3G59210","AT3G59210_P1"
"AT3G59210","AT3G59210_P2"
"AT3G59210","AT3G59210_P3"
"AT3G59280","AT3G59280_P1"
"AT3G59280","AT3G59280_P2"
"AT3G59310","AT3G59310_ID26"
"AT3G59310","AT3G59310_P1"
"AT3G59320","AT3G59320_P1"
"AT3G59320","AT3G59320_P2"
"AT3G59330","AT3G59330_ID1"
"AT3G59330","AT3G59330_ID13"
"AT3G59330","AT3G59330_ID9"
"AT3G59330","AT3G59330_P3"
"AT3G59350","AT3G59350_P1"
"AT3G59350","AT3G59350_P2"
"AT3G59360","AT3G59360.1"
"AT3G59360","AT3G59360_P2"
"AT3G59390","AT3G59390_ID13"
"AT3G59390","AT3G59390_P1"
"AT3G59410","AT3G59410.1"
"AT3G59410","AT3G59410_JC4"
"AT3G59470","AT3G59470_P1"
"AT3G59470","AT3G59470_P2"
"AT3G59490","AT3G59490.2"
"AT3G59490","AT3G59490_ID1"
"AT3G59530","AT3G59530.2"
"AT3G59530","AT3G59530_P1"
"AT3G59530","AT3G59530_P3"
"AT3G59570","AT3G59570_ID14"
"AT3G59570","AT3G59570_P2"
"AT3G59570","AT3G59570_P3"
"AT3G59580","AT3G59580_JS1"
"AT3G59580","AT3G59580_P1"
"AT3G59580","AT3G59580_P2"
"AT3G59680","AT3G59680_P1"
"AT3G59680","AT3G59680_P2"
"AT3G59760","AT3G59760.1"
"AT3G59760","AT3G59760_P3"
"AT3G59780","AT3G59780_P1"
"AT3G59780","AT3G59780_s1"
"AT3G59800","AT3G59800.1"
"AT3G59800","AT3G59800_ID1"
"AT3G59950","AT3G59950.1"
"AT3G59950","AT3G59950_ID8"
"AT3G60040","AT3G60040_P2"
"AT3G60040","AT3G60040_P3"
"AT3G60040","AT3G60040_P5"
"AT3G60070","AT3G60070_ID16"
"AT3G60070","AT3G60070_P1"
"AT3G60070","AT3G60070_P2"
"AT3G60070","AT3G60070_s1"
"AT3G60160","AT3G60160_JC8"
"AT3G60160","AT3G60160_P1"
"AT3G60240","AT3G60240.4"
"AT3G60240","AT3G60240_P3"
"AT3G60250","AT3G60250_P1"
"AT3G60250","AT3G60250_P2"
"AT3G60250","AT3G60250_P3"
"AT3G60290","AT3G60290_ID3"
"AT3G60290","AT3G60290_P1"
"AT3G60310","AT3G60310_ID1"
"AT3G60310","AT3G60310_ID2"
"AT3G60310","AT3G60310_ID3"
"AT3G60310","AT3G60310_P1"
"AT3G60310","AT3G60310_P2"
"AT3G60340","AT3G60340.2"
"AT3G60340","AT3G60340_ID3"
"AT3G60370","AT3G60370_P2"
"AT3G60370","AT3G60370_s1"
"AT3G60410","AT3G60410_ID1"
"AT3G60410","AT3G60410_P1"
"AT3G60410","AT3G60410_P2"
"AT3G60510","AT3G60510_JS2"
"AT3G60510","AT3G60510_P1"
"AT3G60510","AT3G60510_P2"
"AT3G60530","AT3G60530_JC1"
"AT3G60530","AT3G60530_P1"
"AT3G60590","AT3G60590_ID3"
"AT3G60590","AT3G60590_ID6"
"AT3G60880","AT3G60880_ID2"
"AT3G60880","AT3G60880_P2"
"AT3G60910","AT3G60910_ID2"
"AT3G60910","AT3G60910_ID3"
"AT3G60910","AT3G60910_P1"
"AT3G60910","AT3G60910_P2"
"AT3G60930","AT3G60930.1"
"AT3G60930","AT3G60930.2"
"AT3G60960","AT3G60960_P1"
"AT3G60960","AT3G60960_s1"
"AT3G60965","AT3G60965.1"
"AT3G60965","AT3G60965_c1"
"AT3G60965","AT3G60965_JC3"
"AT3G61010","AT3G61010_ID77"
"AT3G61010","AT3G61010_ID79"
"AT3G61010","AT3G61010_JC3"
"AT3G61020","AT3G61020_ID1"
"AT3G61020","AT3G61020_ID5"
"AT3G61060","AT3G61060_c1"
"AT3G61060","AT3G61060_P1"
"AT3G61060","AT3G61060_s1"
"AT3G61080","AT3G61080.1"
"AT3G61080","AT3G61080_ID4"
"AT3G61080","AT3G61080_ID5"
"AT3G61160","AT3G61160_ID6"
"AT3G61160","AT3G61160_P1"
"AT3G61160","AT3G61160_P2"
"AT3G61280","AT3G61280.1"
"AT3G61280","AT3G61280.2"
"AT3G61420","AT3G61420_JS25"
"AT3G61420","AT3G61420_P1"
"AT3G61440","AT3G61440_JC2"
"AT3G61440","AT3G61440_P1"
"AT3G61470","AT3G61470_JS1"
"AT3G61470","AT3G61470_P1"
"AT3G61480","AT3G61480_JS2"
"AT3G61480","AT3G61480_P2"
"AT3G61530","AT3G61530.1"
"AT3G61530","AT3G61530_ID3"
"AT3G61530","AT3G61530_P2"
"AT3G61590","AT3G61590_c1"
"AT3G61590","AT3G61590_P1"
"AT3G61600","AT3G61600_P1"
"AT3G61600","AT3G61600_P2"
"AT3G61610","AT3G61610.1"
"AT3G61610","AT3G61610_ID3"
"AT3G61680","AT3G61680_P1"
"AT3G61680","AT3G61680_P2"
"AT3G61690","AT3G61690_ID4"
"AT3G61690","AT3G61690_P1"
"AT3G61690","AT3G61690_P2"
"AT3G61700","AT3G61700_P1"
"AT3G61700","AT3G61700_P2"
"AT3G61710","AT3G61710_P1"
"AT3G61710","AT3G61710_P4"
"AT3G61740","AT3G61740_P2"
"AT3G61740","AT3G61740_s1"
"AT3G61750","AT3G61750_P1"
"AT3G61750","AT3G61750_P2"
"AT3G61810","AT3G61810_ID2"
"AT3G61810","AT3G61810_P1"
"AT3G61850","AT3G61850_P1"
"AT3G61850","AT3G61850_P4"
"AT3G61860","AT3G61860_ID2"
"AT3G61860","AT3G61860_P1"
"AT3G61950","AT3G61950_P1"
"AT3G61950","AT3G61950_P2"
"AT3G61950","AT3G61950_P4"
"AT3G62000","AT3G62000_ID8"
"AT3G62000","AT3G62000_P1"
"AT3G62060","AT3G62060_P1"
"AT3G62060","AT3G62060_P2"
